date,state,new_deaths,new_cases
2020-05-03,Pennsylvania,49,1008
2020-05-04,Pennsylvania,37,913
2020-05-05,Pennsylvania,326,975
2020-05-06,Pennsylvania,154,1022
2020-05-07,Pennsylvania,239,1160
2020-05-08,Pennsylvania,125,1352
2020-05-09,Pennsylvania,69,1160
2020-05-10,Pennsylvania,26,1376
2020-05-11,Pennsylvania,27,520
2020-05-12,Pennsylvania,78,850
2020-05-13,Pennsylvania,180,787
2020-05-14,Pennsylvania,194,964
2020-05-15,Pennsylvania,134,1020
2020-05-16,Pennsylvania,58,1050
2020-05-17,Pennsylvania,14,517
2020-05-18,Pennsylvania,56,931
2020-05-19,Pennsylvania,115,728
2020-05-20,Pennsylvania,119,747
2020-05-21,Pennsylvania,93,1101
2020-05-22,Pennsylvania,145,1053
2020-05-23,Pennsylvania,89,797
2020-05-24,Pennsylvania,24,554
2020-05-25,Pennsylvania,14,700
2020-05-26,Pennsylvania,16,517
2020-05-27,Pennsylvania,115,773
2020-05-28,Pennsylvania,107,666
2020-05-29,Pennsylvania,70,761
2020-05-30,Pennsylvania,70,716
2020-03-13,Puerto Rico,0,3
2020-03-14,Puerto Rico,0,1
2020-03-15,Puerto Rico,0,1
2020-03-16,Puerto Rico,0,0
2020-03-17,Puerto Rico,0,0
2020-03-18,Puerto Rico,0,0
2020-03-19,Puerto Rico,0,1
2020-03-20,Puerto Rico,0,8
2020-03-21,Puerto Rico,1,7
2020-03-22,Puerto Rico,0,2
2020-03-23,Puerto Rico,1,8
2020-03-24,Puerto Rico,0,8
2020-03-25,Puerto Rico,0,12
2020-03-26,Puerto Rico,0,13
2020-03-27,Puerto Rico,1,15
2020-03-28,Puerto Rico,0,21
2020-03-29,Puerto Rico,2,27
2020-03-30,Puerto Rico,1,47
2020-03-31,Puerto Rico,2,65
2020-04-01,Puerto Rico,3,47
2020-04-02,Puerto Rico,1,30
2020-04-03,Puerto Rico,3,62
2020-04-04,Puerto Rico,3,74
2020-04-05,Puerto Rico,2,23
2020-04-06,Puerto Rico,1,38
2020-04-07,Puerto Rico,2,60
2020-04-08,Puerto Rico,1,47
2020-04-09,Puerto Rico,9,63
2020-04-10,Puerto Rico,6,42
2020-04-11,Puerto Rico,3,63
2020-04-12,Puerto Rico,2,109
2020-04-13,Puerto Rico,1,6
2020-04-14,Puerto Rico,0,20
2020-04-15,Puerto Rico,6,51
2020-04-16,Puerto Rico,5,69
2020-04-17,Puerto Rico,2,25
2020-04-18,Puerto Rico,2,50
2020-04-19,Puerto Rico,-19,95
2020-04-20,Puerto Rico,1,39
2020-04-21,Puerto Rico,1,-337
2020-04-22,Puerto Rico,3,0
2020-04-23,Puerto Rico,23,315
2020-04-24,Puerto Rico,8,46
2020-04-25,Puerto Rico,6,31
2020-04-26,Puerto Rico,1,64
2020-04-27,Puerto Rico,0,17
2020-04-28,Puerto Rico,2,12
2020-04-29,Puerto Rico,0,65
2020-04-30,Puerto Rico,6,72
2020-05-01,Puerto Rico,2,36
2020-05-02,Puerto Rico,1,182
2020-05-03,Puerto Rico,2,51
2020-05-04,Puerto Rico,0,69
2020-05-05,Puerto Rico,2,49
2020-05-06,Puerto Rico,0,44
2020-05-07,Puerto Rico,3,63
2020-05-08,Puerto Rico,5,125
2020-05-09,Puerto Rico,1,17
2020-05-10,Puerto Rico,3,25
2020-05-11,Puerto Rico,2,58
2020-05-12,Puerto Rico,1,43
2020-05-13,Puerto Rico,1,30
2020-05-14,Puerto Rico,2,98
2020-05-15,Puerto Rico,5,115
2020-05-16,Puerto Rico,0,47
2020-05-17,Puerto Rico,1,57
2020-05-18,Puerto Rico,1,64
2020-05-19,Puerto Rico,0,95
2020-05-20,Puerto Rico,1,61
2020-05-21,Puerto Rico,1,47
2020-05-22,Puerto Rico,0,117
2020-05-23,Puerto Rico,1,70
2020-05-24,Puerto Rico,0,89
2020-05-25,Puerto Rico,2,71
2020-05-26,Puerto Rico,0,64
2020-05-27,Puerto Rico,0,73
2020-05-28,Puerto Rico,2,89
2020-05-29,Puerto Rico,1,161
2020-05-30,Puerto Rico,1,71
2020-03-01,Rhode Island,0,2
2020-03-02,Rhode Island,0,0
2020-03-03,Rhode Island,0,0
2020-03-04,Rhode Island,0,0
2020-03-05,Rhode Island,0,0
2020-03-06,Rhode Island,0,1
2020-03-07,Rhode Island,0,0
2020-03-08,Rhode Island,0,0
2020-03-09,Rhode Island,0,0
2020-03-10,Rhode Island,0,2
2020-03-11,Rhode Island,0,0
2020-03-12,Rhode Island,0,0
2020-03-13,Rhode Island,0,15
2020-03-14,Rhode Island,0,0
2020-03-15,Rhode Island,0,0
2020-03-16,Rhode Island,0,1
2020-03-17,Rhode Island,0,2
2020-03-18,Rhode Island,0,10
2020-03-19,Rhode Island,0,11
2020-03-20,Rhode Island,0,0
2020-03-21,Rhode Island,0,22
2020-03-22,Rhode Island,0,17
2020-03-23,Rhode Island,0,23
2020-03-24,Rhode Island,0,18
2020-03-25,Rhode Island,0,8
2020-03-26,Rhode Island,0,33
2020-03-27,Rhode Island,0,38
2020-03-28,Rhode Island,2,36
2020-03-29,Rhode Island,1,55
2020-03-30,Rhode Island,1,114
2020-03-31,Rhode Island,4,80
2020-04-01,Rhode Island,2,78
2020-04-02,Rhode Island,2,91
2020-04-03,Rhode Island,2,54
2020-04-04,Rhode Island,3,95
2020-04-05,Rhode Island,8,116
2020-04-06,Rhode Island,2,160
2020-04-07,Rhode Island,3,147
2020-04-08,Rhode Island,5,221
2020-04-09,Rhode Island,8,277
2020-04-10,Rhode Island,6,288
2020-04-11,Rhode Island,7,334
2020-04-12,Rhode Island,7,316
2020-04-13,Rhode Island,10,311
2020-04-14,Rhode Island,7,275
2020-04-15,Rhode Island,7,278
2020-04-16,Rhode Island,18,309
2020-04-17,Rhode Island,13,339
2020-04-18,Rhode Island,19,314
2020-04-19,Rhode Island,13,215
2020-04-20,Rhode Island,5,384
2020-04-21,Rhode Island,16,410
2020-04-22,Rhode Island,10,341
2020-04-23,Rhode Island,8,415
2020-04-24,Rhode Island,13,443
2020-04-25,Rhode Island,13,430
2020-04-26,Rhode Island,11,310
2020-04-27,Rhode Island,7,269
2020-04-28,Rhode Island,6,218
2020-04-29,Rhode Island,12,321
2020-04-30,Rhode Island,15,374
2020-05-01,Rhode Island,13,341
2020-05-02,Rhode Island,17,327
2020-05-03,Rhode Island,24,188
2020-05-04,Rhode Island,21,175
2020-05-05,Rhode Island,14,281
2020-05-06,Rhode Island,15,272
2020-05-07,Rhode Island,18,325
2020-05-08,Rhode Island,11,249
2020-05-09,Rhode Island,19,210
2020-05-10,Rhode Island,4,285
2020-05-11,Rhode Island,8,176
2020-05-12,Rhode Island,14,164
2020-05-13,Rhode Island,18,221
2020-05-14,Rhode Island,6,181
2020-05-15,Rhode Island,11,203
2020-05-16,Rhode Island,10,215
2020-05-17,Rhode Island,10,240
2020-05-18,Rhode Island,7,121
2020-05-19,Rhode Island,26,156
2020-05-20,Rhode Island,6,405
2020-05-21,Rhode Island,18,215
2020-05-22,Rhode Island,23,165
2020-05-23,Rhode Island,18,216
2020-05-24,Rhode Island,11,113
2020-05-25,Rhode Island,0,0
2020-05-26,Rhode Island,26,145
2020-05-27,Rhode Island,21,143
2020-05-28,Rhode Island,22,141
2020-05-29,Rhode Island,16,141
2020-05-30,Rhode Island,18,184
2020-03-06,South Carolina,0,2
2020-03-07,South Carolina,0,0
2020-03-08,South Carolina,0,4
2020-03-09,South Carolina,0,1
2020-03-10,South Carolina,0,2
2020-03-11,South Carolina,0,1
2020-03-12,South Carolina,0,2
2020-03-13,South Carolina,0,1
2020-03-14,South Carolina,0,6
2020-03-15,South Carolina,0,9
2020-03-16,South Carolina,1,5
2020-03-17,South Carolina,0,14
2020-03-18,South Carolina,0,13
2020-03-19,South Carolina,0,21
2020-03-20,South Carolina,2,45
2020-03-21,South Carolina,0,46
2020-03-22,South Carolina,0,22
2020-03-23,South Carolina,2,105
2020-03-24,South Carolina,2,43
2020-03-25,South Carolina,0,82
2020-03-26,South Carolina,2,32
2020-03-27,South Carolina,4,83
2020-03-28,South Carolina,2,121
2020-03-29,South Carolina,1,114
2020-03-30,South Carolina,2,151
2020-03-31,South Carolina,4,158
2020-04-01,South Carolina,4,210
2020-04-02,South Carolina,5,261
2020-04-03,South Carolina,3,146
2020-04-04,South Carolina,6,217
2020-04-05,South Carolina,4,132
2020-04-06,South Carolina,4,183
2020-04-07,South Carolina,3,185
2020-04-08,South Carolina,12,135
2020-04-09,South Carolina,4,240
2020-04-10,South Carolina,5,273
2020-04-11,South Carolina,8,142
2020-04-12,South Carolina,2,112
2020-04-13,South Carolina,5,120
2020-04-14,South Carolina,10,114
2020-04-15,South Carolina,10,103
2020-04-16,South Carolina,2,275
2020-04-17,South Carolina,7,155
2020-04-18,South Carolina,3,160
2020-04-19,South Carolina,1,131
2020-04-20,South Carolina,4,62
2020-04-21,South Carolina,11,169
2020-04-22,South Carolina,5,153
2020-04-23,South Carolina,10,156
2020-04-24,South Carolina,7,153
2020-04-25,South Carolina,9,183
2020-04-26,South Carolina,8,237
2020-04-27,South Carolina,3,123
2020-04-28,South Carolina,15,122
2020-04-29,South Carolina,40,146
2020-04-30,South Carolina,12,214
2020-05-01,South Carolina,12,163
2020-05-02,South Carolina,11,231
2020-05-03,South Carolina,8,137
2020-05-04,South Carolina,8,131
2020-05-05,South Carolina,13,84
2020-05-06,South Carolina,9,95
2020-05-07,South Carolina,11,206
2020-05-08,South Carolina,4,225
2020-05-09,South Carolina,10,164
2020-05-10,South Carolina,1,122
2020-05-11,South Carolina,15,139
2020-05-12,South Carolina,9,135
2020-05-13,South Carolina,7,103
2020-05-14,South Carolina,9,159
2020-05-15,South Carolina,9,218
2020-05-16,South Carolina,0,254
2020-05-17,South Carolina,5,155
2020-05-18,South Carolina,6,126
2020-05-19,South Carolina,8,114
2020-05-20,South Carolina,8,119
2020-05-21,South Carolina,9,204
2020-05-22,South Carolina,3,259
2020-05-23,South Carolina,6,257
2020-05-24,South Carolina,10,201
2020-05-25,South Carolina,5,82
2020-05-26,South Carolina,6,238
2020-05-27,South Carolina,20,207
2020-05-28,South Carolina,4,165
2020-05-29,South Carolina,13,343
2020-05-30,South Carolina,4,263
2020-03-10,South Dakota,1,5
2020-03-11,South Dakota,0,3
2020-03-12,South Dakota,0,0
2020-03-13,South Dakota,0,1
2020-03-14,South Dakota,0,0
2020-03-15,South Dakota,0,0
2020-03-16,South Dakota,0,1
2020-03-17,South Dakota,0,1
2020-03-18,South Dakota,0,0
2020-03-19,South Dakota,0,3
2020-03-20,South Dakota,0,0
2020-03-21,South Dakota,0,0
2020-03-22,South Dakota,0,7
2020-03-23,South Dakota,0,7
2020-03-24,South Dakota,0,2
2020-03-25,South Dakota,0,11
2020-03-26,South Dakota,0,5
2020-03-27,South Dakota,0,12
2020-03-28,South Dakota,0,10
2020-03-29,South Dakota,0,22
2020-03-30,South Dakota,0,10
2020-03-31,South Dakota,0,7
2020-04-01,South Dakota,1,21
2020-04-02,South Dakota,0,37
2020-04-03,South Dakota,0,22
2020-04-04,South Dakota,0,25
2020-04-05,South Dakota,0,28
2020-04-06,South Dakota,2,48
2020-04-07,South Dakota,2,32
2020-04-08,South Dakota,0,73
2020-04-09,South Dakota,0,54
2020-04-10,South Dakota,0,89
2020-04-11,South Dakota,0,90
2020-04-12,South Dakota,0,103
2020-04-13,South Dakota,0,138
2020-04-14,South Dakota,0,120
2020-04-15,South Dakota,0,180
2020-04-16,South Dakota,1,143
2020-04-17,South Dakota,0,100
2020-04-18,South Dakota,0,131
2020-04-19,South Dakota,0,94
2020-04-20,South Dakota,0,50
2020-04-21,South Dakota,1,70
2020-04-22,South Dakota,1,103
2020-04-23,South Dakota,0,98
2020-04-24,South Dakota,1,84
2020-04-25,South Dakota,0,107
2020-04-26,South Dakota,1,66
2020-04-27,South Dakota,0,33
2020-04-28,South Dakota,0,68
2020-04-29,South Dakota,2,61
2020-04-30,South Dakota,4,75
2020-05-01,South Dakota,4,75
2020-05-02,South Dakota,0,62
2020-05-03,South Dakota,0,43
2020-05-04,South Dakota,0,37
2020-05-05,South Dakota,3,53
2020-05-06,South Dakota,5,59
2020-05-07,South Dakota,2,126
2020-05-08,South Dakota,0,239
2020-05-09,South Dakota,3,249
2020-05-10,South Dakota,0,124
2020-05-11,South Dakota,0,97
2020-05-12,South Dakota,5,49
2020-05-13,South Dakota,0,69
2020-05-14,South Dakota,4,60
2020-05-15,South Dakota,1,95
2020-05-16,South Dakota,0,72
2020-05-17,South Dakota,0,28
2020-05-18,South Dakota,0,40
2020-05-19,South Dakota,2,58
2020-05-20,South Dakota,0,92
2020-05-21,South Dakota,1,0
2020-05-22,South Dakota,3,179
2020-05-23,South Dakota,0,112
2020-05-24,South Dakota,0,95
2020-05-25,South Dakota,0,23
2020-05-26,South Dakota,0,67
2020-05-27,South Dakota,4,57
2020-05-28,South Dakota,0,83
2020-05-29,South Dakota,5,73
2020-05-30,South Dakota,3,94
2020-03-05,Tennessee,0,1
2020-03-06,Tennessee,0,0
2020-03-07,Tennessee,0,0
2020-03-08,Tennessee,0,2
2020-03-09,Tennessee,0,1
2020-03-10,Tennessee,0,3
2020-03-11,Tennessee,0,1
2020-03-12,Tennessee,0,10
2020-03-13,Tennessee,0,8
2020-03-14,Tennessee,0,6
2020-03-15,Tennessee,0,7
2020-03-16,Tennessee,0,13
2020-03-17,Tennessee,0,21
2020-03-18,Tennessee,0,25
2020-03-19,Tennessee,0,57
2020-03-20,Tennessee,0,82
2020-03-21,Tennessee,2,75
2020-03-22,Tennessee,0,112
2020-03-23,Tennessee,0,98
2020-03-24,Tennessee,0,156
2020-03-25,Tennessee,1,128
2020-03-26,Tennessee,0,175
2020-03-27,Tennessee,3,199
2020-03-28,Tennessee,0,183
2020-03-29,Tennessee,1,206
2020-03-30,Tennessee,6,152
2020-03-31,Tennessee,0,328
2020-04-01,Tennessee,10,640
2020-04-02,Tennessee,9,179
2020-04-03,Tennessee,4,164
2020-04-04,Tennessee,11,233
2020-04-05,Tennessee,3,273
2020-04-06,Tennessee,15,215
2020-04-07,Tennessee,7,257
2020-04-08,Tennessee,11,236
2020-04-09,Tennessee,12,210
2020-04-10,Tennessee,9,337
2020-04-11,Tennessee,3,190
2020-04-12,Tennessee,0,161
2020-04-13,Tennessee,7,339
2020-04-14,Tennessee,9,171
2020-04-15,Tennessee,12,210
2020-04-16,Tennessee,7,213
2020-04-17,Tennessee,4,346
2020-04-18,Tennessee,2,201
2020-04-19,Tennessee,3,200
2020-04-20,Tennessee,5,170
2020-04-21,Tennessee,3,323
2020-04-22,Tennessee,10,364
2020-04-23,Tennessee,3,488
2020-04-24,Tennessee,0,449
2020-04-25,Tennessee,7,300
2020-04-26,Tennessee,3,517
2020-04-27,Tennessee,2,304
2020-04-28,Tennessee,6,235
2020-04-29,Tennessee,6,281
2020-04-30,Tennessee,4,251
2020-05-01,Tennessee,5,1275
2020-05-02,Tennessee,5,595
2020-05-03,Tennessee,1,495
2020-05-04,Tennessee,5,412
2020-05-05,Tennessee,9,272
2020-05-06,Tennessee,12,182
2020-05-07,Tennessee,1,371
2020-05-08,Tennessee,2,168
2020-05-09,Tennessee,1,399
2020-05-10,Tennessee,1,385
2020-05-11,Tennessee,6,363
2020-05-12,Tennessee,16,354
2020-05-13,Tennessee,7,484
2020-05-14,Tennessee,13,327
2020-05-15,Tennessee,4,329
2020-05-16,Tennessee,4,287
2020-05-17,Tennessee,1,187
2020-05-18,Tennessee,3,376
2020-05-19,Tennessee,5,534
2020-05-20,Tennessee,8,233
2020-05-21,Tennessee,4,436
2020-05-22,Tennessee,2,394
2020-05-23,Tennessee,10,401
2020-05-24,Tennessee,7,351
2020-05-25,Tennessee,2,417
2020-05-26,Tennessee,5,427
2020-05-27,Tennessee,14,400
2020-05-28,Tennessee,-1,403
2020-05-29,Tennessee,4,436
2020-05-30,Tennessee,4,477
2020-02-12,Texas,0,1
2020-02-13,Texas,0,1
2020-02-14,Texas,0,0
2020-02-15,Texas,0,0
2020-02-16,Texas,0,0
2020-02-17,Texas,0,0
2020-02-18,Texas,0,0
2020-02-19,Texas,0,0
2020-02-20,Texas,0,0
2020-02-21,Texas,0,2
2020-02-22,Texas,0,0
2020-02-23,Texas,0,0
2020-02-24,Texas,0,6
2020-02-25,Texas,0,0
2020-02-26,Texas,0,0
2020-02-27,Texas,0,0
2020-02-28,Texas,0,1
2020-02-29,Texas,0,0
2020-03-01,Texas,0,0
2020-03-02,Texas,0,0
2020-03-03,Texas,0,0
2020-03-04,Texas,0,1
2020-03-05,Texas,0,4
2020-03-06,Texas,0,3
2020-03-07,Texas,0,0
2020-03-08,Texas,0,4
2020-03-09,Texas,0,1
2020-03-10,Texas,0,7
2020-03-11,Texas,0,2
2020-03-12,Texas,0,8
2020-03-13,Texas,0,17
2020-03-14,Texas,0,11
2020-03-15,Texas,0,11
2020-03-16,Texas,1,7
2020-03-17,Texas,0,19
2020-03-18,Texas,1,60
2020-03-19,Texas,2,82
2020-03-20,Texas,1,129
2020-03-21,Texas,0,170
2020-03-22,Texas,2,85
2020-03-23,Texas,0,96
2020-03-24,Texas,4,129
2020-03-25,Texas,1,262
2020-03-26,Texas,9,423
2020-03-27,Texas,2,398
2020-03-28,Texas,6,218
2020-03-29,Texas,6,551
2020-03-30,Texas,11,327
2020-03-31,Texas,11,534
2020-04-01,Texas,6,685
2020-04-02,Texas,16,625
2020-04-03,Texas,18,789
2020-04-04,Texas,27,897
2020-04-05,Texas,12,525
2020-04-06,Texas,23,1013
2020-04-07,Texas,18,864
2020-04-08,Texas,18,929
2020-04-09,Texas,33,1475
2020-04-10,Texas,18,918
2020-04-11,Texas,19,918
2020-04-12,Texas,23,568
2020-04-13,Texas,32,711
2020-04-14,Texas,45,816
2020-04-15,Texas,30,803
2020-04-16,Texas,33,822
2020-04-17,Texas,33,1203
2020-04-18,Texas,26,796
2020-04-19,Texas,16,514
2020-04-20,Texas,20,594
2020-04-21,Texas,29,914
2020-04-22,Texas,19,820
2020-04-23,Texas,30,937
2020-04-24,Texas,24,944
2020-04-25,Texas,37,844
2020-04-26,Texas,14,715
2020-04-27,Texas,23,754
2020-04-28,Texas,39,905
2020-04-29,Texas,38,971
2020-04-30,Texas,52,1233
2020-05-01,Texas,25,1270
2020-05-02,Texas,22,1091
2020-05-03,Texas,15,866
2020-05-04,Texas,24,835
2020-05-05,Texas,41,1152
2020-05-06,Texas,30,1155
2020-05-07,Texas,31,1241
2020-05-08,Texas,43,1261
2020-05-09,Texas,27,906
2020-05-10,Texas,24,1188
2020-05-11,Texas,27,951
2020-05-12,Texas,32,1360
2020-05-13,Texas,36,1474
2020-05-14,Texas,51,1347
2020-05-15,Texas,44,1818
2020-05-16,Texas,30,879
2020-05-17,Texas,26,962
2020-05-18,Texas,6,960
2020-05-19,Texas,43,1292
2020-05-20,Texas,33,1103
2020-05-21,Texas,42,1258
2020-05-22,Texas,18,928
2020-05-23,Texas,24,1017
2020-05-24,Texas,11,664
2020-05-25,Texas,3,440
2020-05-26,Texas,16,1083
2020-05-27,Texas,46,1502
2020-05-28,Texas,20,1712
2020-05-29,Texas,27,1275
2020-05-30,Texas,31,1334
2020-02-25,Utah,0,1
2020-02-26,Utah,0,0
2020-02-27,Utah,0,0
2020-02-28,Utah,0,0
2020-02-29,Utah,0,0
2020-03-01,Utah,0,0
2020-03-02,Utah,0,0
2020-03-03,Utah,0,0
2020-03-04,Utah,0,0
2020-03-05,Utah,0,0
2020-03-06,Utah,0,2
2020-03-07,Utah,0,0
2020-03-08,Utah,0,0
2020-03-09,Utah,0,0
2020-03-10,Utah,0,1
2020-03-11,Utah,0,1
2020-03-12,Utah,0,2
2020-03-13,Utah,0,0
2020-03-14,Utah,0,14
2020-03-15,Utah,0,8
2020-03-16,Utah,0,11
2020-03-17,Utah,0,11
2020-03-18,Utah,0,14
2020-03-19,Utah,0,15
2020-03-20,Utah,0,32
2020-03-21,Utah,0,26
2020-03-22,Utah,1,44
2020-03-23,Utah,0,75
2020-03-24,Utah,0,41
2020-03-25,Utah,0,48
2020-03-26,Utah,0,56
2020-03-27,Utah,1,78
2020-03-28,Utah,0,128
2020-03-29,Utah,0,111
2020-03-30,Utah,2,87
2020-03-31,Utah,1,81
2020-04-01,Utah,2,125
2020-04-02,Utah,0,65
2020-04-03,Utah,0,171
2020-04-04,Utah,1,178
2020-04-05,Utah,0,192
2020-04-06,Utah,5,44
2020-04-07,Utah,0,75
2020-04-08,Utah,0,123
2020-04-09,Utah,0,120
2020-04-10,Utah,4,123
2020-04-11,Utah,1,105
2020-04-12,Utah,0,97
2020-04-13,Utah,0,63
2020-04-14,Utah,1,52
2020-04-15,Utah,1,129
2020-04-16,Utah,1,138
2020-04-17,Utah,2,126
2020-04-18,Utah,2,129
2020-04-19,Utah,2,129
2020-04-20,Utah,1,142
2020-04-21,Utah,4,88
2020-04-22,Utah,2,150
2020-04-23,Utah,1,170
2020-04-24,Utah,4,161
2020-04-25,Utah,2,168
2020-04-26,Utah,0,173
2020-04-27,Utah,0,113
2020-04-28,Utah,4,107
2020-04-29,Utah,0,156
2020-04-30,Utah,1,173
2020-05-01,Utah,0,157
2020-05-02,Utah,3,152
2020-05-03,Utah,1,194
2020-05-04,Utah,0,151
2020-05-05,Utah,6,123
2020-05-06,Utah,3,156
2020-05-07,Utah,2,119
2020-05-08,Utah,0,195
2020-05-09,Utah,5,184
2020-05-10,Utah,1,148
2020-05-11,Utah,1,113
2020-05-12,Utah,5,90
2020-05-13,Utah,3,170
2020-05-14,Utah,0,136
2020-05-15,Utah,1,170
2020-05-16,Utah,1,138
2020-05-17,Utah,2,170
2020-05-18,Utah,0,146
2020-05-19,Utah,8,146
2020-05-20,Utah,2,187
2020-05-21,Utah,2,159
2020-05-22,Utah,1,181
2020-05-23,Utah,4,203
2020-05-24,Utah,0,132
2020-05-25,Utah,1,129
2020-05-26,Utah,3,101
2020-05-27,Utah,4,88
2020-05-28,Utah,1,243
2020-05-29,Utah,1,329
2020-05-30,Utah,5,269
2020-03-07,Vermont,0,1
2020-03-08,Vermont,0,0
2020-03-09,Vermont,0,0
2020-03-10,Vermont,0,0
2020-03-11,Vermont,0,1
2020-03-12,Vermont,0,0
2020-03-13,Vermont,0,0
2020-03-14,Vermont,0,3
2020-03-15,Vermont,0,3
2020-03-16,Vermont,0,4
2020-03-17,Vermont,0,2
2020-03-18,Vermont,0,5
2020-03-19,Vermont,2,3
2020-03-20,Vermont,0,7
2020-03-21,Vermont,0,20
2020-03-22,Vermont,0,3
2020-03-23,Vermont,0,23
2020-03-24,Vermont,5,20
2020-03-25,Vermont,1,28
2020-03-26,Vermont,1,35
2020-03-27,Vermont,1,26
2020-03-28,Vermont,2,27
2020-03-29,Vermont,0,24
2020-03-30,Vermont,0,21
2020-03-31,Vermont,1,37
2020-04-01,Vermont,3,28
2020-04-02,Vermont,1,17
2020-04-03,Vermont,0,51
2020-04-04,Vermont,3,72
2020-04-05,Vermont,2,51
2020-04-06,Vermont,1,31
2020-04-07,Vermont,0,32
2020-04-08,Vermont,0,30
2020-04-09,Vermont,0,23
2020-04-10,Vermont,1,51
2020-04-11,Vermont,0,32
2020-04-12,Vermont,2,16
2020-04-13,Vermont,1,21
2020-04-14,Vermont,1,4
2020-04-15,Vermont,1,7
2020-04-16,Vermont,5,9
2020-04-17,Vermont,0,11
2020-04-18,Vermont,2,24
2020-04-19,Vermont,0,9
2020-04-20,Vermont,1,4
2020-04-21,Vermont,2,2
2020-04-22,Vermont,0,5
2020-04-23,Vermont,3,2
2020-04-24,Vermont,1,2
2020-04-25,Vermont,2,16
2020-04-26,Vermont,0,8
2020-04-27,Vermont,1,4
2020-04-28,Vermont,0,7
2020-04-29,Vermont,0,0
2020-04-30,Vermont,2,4
2020-05-01,Vermont,1,13
2020-05-02,Vermont,1,7
2020-05-03,Vermont,2,11
2020-05-04,Vermont,0,5
2020-05-05,Vermont,0,5
2020-05-06,Vermont,0,1
2020-05-07,Vermont,1,8
2020-05-08,Vermont,0,3
2020-05-09,Vermont,0,2
2020-05-10,Vermont,0,5
2020-05-11,Vermont,0,0
2020-05-12,Vermont,0,1
2020-05-13,Vermont,0,2
2020-05-14,Vermont,0,3
2020-05-15,Vermont,0,1
2020-05-16,Vermont,0,1
2020-05-17,Vermont,1,6
2020-05-18,Vermont,0,0
2020-05-19,Vermont,0,4
2020-05-20,Vermont,0,0
2020-05-21,Vermont,0,6
2020-05-22,Vermont,0,2
2020-05-23,Vermont,0,2
2020-05-24,Vermont,0,2
2020-05-25,Vermont,0,6
2020-05-26,Vermont,0,5
2020-05-27,Vermont,0,4
2020-05-28,Vermont,1,3
2020-05-29,Vermont,0,1
2020-05-30,Vermont,0,2
2020-03-07,Virginia,0,1
2020-03-08,Virginia,0,1
2020-03-09,Virginia,0,3
2020-03-10,Virginia,0,3
2020-03-11,Virginia,0,2
2020-03-12,Virginia,0,7
2020-03-13,Virginia,0,13
2020-03-14,Virginia,1,12
2020-03-15,Virginia,0,3
2020-03-16,Virginia,0,6
2020-03-17,Virginia,1,16
2020-03-18,Virginia,0,11
2020-03-19,Virginia,0,16
2020-03-20,Virginia,0,21
2020-03-21,Virginia,1,37
2020-03-22,Virginia,3,67
2020-03-23,Virginia,0,35
2020-03-24,Virginia,1,36
2020-03-25,Virginia,2,100
2020-03-26,Virginia,5,213
2020-03-27,Virginia,0,2
2020-03-28,Virginia,3,134
2020-03-29,Virginia,5,150
2020-03-30,Virginia,4,131
2020-03-31,Virginia,1,229
2020-04-01,Virginia,7,262
2020-04-02,Virginia,7,194
2020-04-03,Virginia,5,306
2020-04-04,Virginia,6,395
2020-04-05,Virginia,0,230
2020-04-06,Virginia,2,241
2020-04-07,Virginia,15,455
2020-04-08,Virginia,6,312
2020-04-09,Virginia,34,397
2020-04-10,Virginia,12,467
2020-04-11,Virginia,9,568
2020-04-12,Virginia,11,197
2020-04-13,Virginia,8,473
2020-04-14,Virginia,5,424
2020-04-15,Virginia,41,329
2020-04-16,Virginia,13,389
2020-04-17,Virginia,30,602
2020-04-18,Virginia,20,562
2020-04-19,Virginia,19,484
2020-04-20,Virginia,23,453
2020-04-21,Virginia,25,640
2020-04-22,Virginia,24,636
2020-04-23,Virginia,26,734
2020-04-24,Virginia,38,596
2020-04-25,Virginia,23,770
2020-04-26,Virginia,12,604
2020-04-27,Virginia,10,565
2020-04-28,Virginia,34,804
2020-04-29,Virginia,30,623
2020-04-30,Virginia,30,885
2020-05-01,Virginia,29,1055
2020-05-02,Virginia,35,830
2020-05-03,Virginia,44,940
2020-05-04,Virginia,24,821
2020-05-05,Virginia,29,764
2020-05-06,Virginia,0,0
2020-05-07,Virginia,56,1314
2020-05-08,Virginia,43,772
2020-05-09,Virginia,15,854
2020-05-10,Virginia,12,885
2020-05-11,Virginia,11,989
2020-05-12,Virginia,41,730
2020-05-13,Virginia,36,946
2020-05-14,Virginia,28,1067
2020-05-15,Virginia,22,859
2020-05-16,Virginia,25,1011
2020-05-17,Virginia,7,705
2020-05-18,Virginia,5,752
2020-05-19,Virginia,27,1005
2020-05-20,Virginia,33,763
2020-05-21,Virginia,25,1229
2020-05-22,Virginia,37,813
2020-05-23,Virginia,23,799
2020-05-24,Virginia,12,495
2020-05-25,Virginia,37,1483
2020-05-26,Virginia,28,1615
2020-05-27,Virginia,45,907
2020-05-28,Virginia,57,1152
2020-05-29,Virginia,20,1132
2020-05-30,Virginia,12,1078
2020-03-14,Virgin Islands,0,1
2020-03-15,Virgin Islands,0,0
2020-03-16,Virgin Islands,0,1
2020-03-17,Virgin Islands,0,0
2020-03-18,Virgin Islands,0,1
2020-03-19,Virgin Islands,0,0
2020-03-20,Virgin Islands,0,3
